B1069B1599,20, SC12-ERS070169,1003,100,252,252,1
B1069B1599,20, SC12-ERS043836,973,100,252,252,1
B1069B1599,20, SC12-ERS044109,965,100,252,252,1
B1069B1599,20, SC12-ERS044171,893,100,252,252,1
B1069B1599,20, SC12-ERS070021,886,100,252,252,1
B1069B1599,20, SC12-ERS043860,927,100,252,252,1
B1069B1599,20, SC12-ERS044162,939,100,252,252,1
B1069B1599,20, SC12-ERS043853,957,100,252,252,1
B1069B1599,20, SC12-ERS044147,871,100,252,252,1
B1069B1599,40, SC12-ERS043907,2735,100,438,438,1
B1069B1599,40, SC12-ERS044109,2688,100,438,438,1
B1069B1599,40, SC12-ERS044147,2437,100,438,438,1
B1069B1599,211, SC12-ERS043907,2576,100,703,703,1
B1069B1599,211, SC12-ERS044109,2731,100,703,703,1
B1069B1599,211, SC12-ERS044147,2144,100,703,703,1
B1069B1599,212, SC12-ERS043907,2579,100,424,424,1
B1069B1599,212, SC12-ERS044109,2734,100,424,424,1
B1069B1599,212, SC12-ERS044147,2143,100,424,424,1
B1069B1599,213, SC12-ERS043907,2580,100,228,228,1
B1069B1599,213, SC12-ERS044109,2735,100,228,228,1
B1069B1599,213, SC12-ERS044147,2140,100,228,228,1
B1069B1599,214, SC12-ERS043907,2581,100,334,334,1
B1069B1599,214, SC12-ERS044109,2736,100,334,334,1
B1069B1599,214, SC12-ERS044147,2139,100,334,334,1
B1069B1599,215, SC12-ERS043907,2582,100,996,996,1
B1069B1599,215, SC12-ERS044109,2737,100,996,996,1
B1069B1599,215, SC12-ERS044147,2138,100,996,996,1
B1069B1599,271, SC12-ERS043907,2225,100,1189,1189,1
B1069B1599,271, SC12-ERS044147,2070,100,1189,1189,1
B1069B1599,722, SC12-ERS043907,2083,100,366,366,1
B1069B1599,722, SC12-ERS044109,2652,100,366,366,1
B1069B1599,722, SC12-ERS044147,2026,100,366,366,1
B1069B1599,753, SC12-ERS070169,2760,100,539,539,1
B1069B1599,753, ERS043923,2347,100,539,539,1
B1069B1599,753, SC12-ERS043836,2684,100,539,539,1
B1069B1599,753, SC12-ERS044171,2657,100,539,539,1
B1069B1599,753, SC12-ERS070021,2307,100,539,539,1
B1069B1599,753, SC12-ERS043860,2537,100,539,539,1
B1069B1599,753, SC12-ERS044162,2311,100,539,539,1
B1069B1599,753, SC12-ERS043853,2125,100,539,539,1
B1069B1599,754, SC12-ERS070169,2759,100,523,523,1
B1069B1599,754, ERS043923,2346,100,523,523,1
B1069B1599,754, SC12-ERS043836,2683,100,523,523,1
B1069B1599,754, SC12-ERS044109,2612,100,523,523,1
B1069B1599,754, SC12-ERS044171,2656,100,523,523,1
B1069B1599,754, SC12-ERS070021,2308,100,523,523,1
B1069B1599,754, SC12-ERS043860,2538,100,523,523,1
B1069B1599,754, SC12-ERS044162,2312,100,523,523,1
B1069B1599,754, SC12-ERS043853,2126,100,523,523,1
B1069B1599,762, SC12-ERS043907,2150,100,90,90,1
B1069B1599,762, SC12-ERS044147,1932,100,90,90,1
B1069B1599,763, SC12-ERS043907,2148,100,87,87,1
B1069B1599,763, SC12-ERS070169,2748,100,87,87,1
